,,,,,,pause
sw2155B-ms98-a-0069,B.94,463.633625,463.783625,like,0.15,
sw2155B-ms98-a-0069,B.94,463.783625,463.903625,she,0.12,
sw2155B-ms98-a-0069,B.94,463.903625,464.033625,was,0.13,
sw2155B-ms98-a-0069,B.94,464.033625,464.293625,still,0.26,
sw2155B-ms98-a-0069,B.94,464.293625,464.705875,living,0.41225,
sw2155B-ms98-a-0069,B.94,464.705875,465.108875,[silence],0.403,2
sw2155B-ms98-a-0069,B.94,465.108875,465.303625,in,0.19475,
sw2155B-ms98-a-0069,B.94,465.303625,465.433625,her,0.13,
sw2155B-ms98-a-0069,B.94,465.433625,465.593625,own,0.16,
sw2155A-ms98-a-0082,A.95,465.491125,466.006625,[silence],0.5155,4
sw2155B-ms98-a-0069,B.94,465.593625,466.199375,house,0.60575,
sw2155A-ms98-a-0082,A.95,466.006625,466.703625,Uh-huh,0.697,
sw2155B-ms98-a-0069,B.96,466.199375,466.413625,And,0.21425,
sw2155B-ms98-a-0069,B.96,466.413625,466.523625,she,0.11,
sw2155B-ms98-a-0069,B.96,466.523625,466.683625,still,0.16,
sw2155B-ms98-a-0069,B.96,466.683625,466.813625,had,0.13,
sw2155A-ms98-a-0082,A.97,466.703625,466.9715,[silence],0.267875,4
sw2155B-ms98-a-0069,B.96,466.813625,466.933625,her,0.12,
sw2155B-ms98-a-0069,B.96,466.933625,467.213625,own,0.28,
sw2155A-ms98-a-0083,A.97,466.9715,478.49325,[silence],11.52175,4
sw2155B-ms98-a-0069,B.96,467.213625,467.623625,couch,0.41,
sw2155B-ms98-a-0069,B.96,467.623625,467.713625,and,0.09,
sw2155B-ms98-a-0069,B.96,467.713625,467.833625,her,0.12,
sw2155B-ms98-a-0069,B.96,467.833625,468.133625,own,0.3,
sw2155B-ms98-a-0069,B.96,468.133625,468.543625,bed,0.41,
sw2155B-ms98-a-0069,B.96,468.543625,468.763625,and,0.22,
sw2155B-ms98-a-0069,B.96,468.763625,469.023625,it,0.26,
sw2155B-ms98-a-0069,B.96,469.023625,469.213625,it,0.19,
sw2155B-ms98-a-0069,B.96,469.213625,469.667125,really,0.4535,
sw2155B-ms98-a-0069,B.96,469.667125,470.077625,[silence],0.4105,2
sw2155B-ms98-a-0069,B.96,470.077625,470.433625,helped,0.356,
sw2155B-ms98-a-0069,B.96,470.433625,470.483625,a,0.05,
sw2155B-ms98-a-0069,B.96,470.483625,470.643625,lot,0.16,
sw2155B-ms98-a-0069,B.96,470.643625,470.733625,and,0.09,
sw2155B-ms98-a-0069,B.96,470.733625,470.863625,she,0.13,
sw2155B-ms98-a-0069,B.96,470.863625,471.003625,was,0.14,
sw2155B-ms98-a-0069,B.96,471.003625,471.053625,a,0.05,
sw2155B-ms98-a-0069,B.96,471.053625,471.293625,lot,0.24,
sw2155B-ms98-a-0069,B.96,471.293625,471.423625,more,0.13,
sw2155B-ms98-a-0069,B.96,471.423625,471.943625,comfortable,0.52,
sw2155B-ms98-a-0069,B.96,471.943625,472.103625,and,0.16,
sw2155B-ms98-a-0069,B.96,472.103625,472.38025,she,0.276625,
sw2155B-ms98-a-0069,B.96,472.38025,472.935125,[silence],0.554875,2
sw2155B-ms98-a-0069,B.96,472.935125,473.171375,didn't,0.23625,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,lot,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,like,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,resent,0,
sw2155B-ms98-a-0069,B.98,473.171375,473.176625,[silence],0.00525,4
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,possessions,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,her,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,of,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,a,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,had,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,still,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,own,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,because,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,situation,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,a,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,in,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,having,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,be,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,to,0,
sw2155B-ms98-a-0069,B.96,473.171375,473.171375,she,0,
sw2155B-ms98-a-0070,B.98,473.176625,479.076625,[silence],5.9,4
sw2155A-ms98-a-0084,A.97,478.49325,478.99075,[silence],0.4975,2
sw2155A-ms98-a-0084,A.97,478.99075,479.24325,Oh,0.2525,
sw2155B-ms98-a-0070,B.98,479.076625,479.636625,[noise],0.56,
sw2155A-ms98-a-0084,A.97,479.24325,479.88625,really,0.643,
sw2155B-ms98-a-0070,B.98,479.636625,479.696125,[silence],0.0595,2
sw2155B-ms98-a-0071,B.98,479.696125,479.896125,[silence],0.2,4
sw2155A-ms98-a-0084,A.99,479.88625,480.183625,[silence],0.297375,4
sw2155B-ms98-a-0071,B.98,479.896125,480.216125,Yeah,0.32,
sw2155A-ms98-a-0085,A.99,480.183625,480.353625,[silence],0.17,4
sw2155B-ms98-a-0071,B.100,480.216125,480.7305,[silence],0.514375,4
sw2155A-ms98-a-0085,A.99,480.353625,480.503625,See,0.15,
sw2155A-ms98-a-0085,A.99,480.503625,480.663625,now,0.16,
sw2155A-ms98-a-0085,A.99,480.663625,480.863625,we've,0.2,
sw2155B-ms98-a-0072,B.100,480.7305,485.281625,[silence],4.551125,4
sw2155A-ms98-a-0085,A.99,480.863625,481.043625,run,0.18,
sw2155A-ms98-a-0085,A.99,481.043625,481.283625,into,0.24,
sw2155A-ms98-a-0085,A.99,481.283625,481.323625,a,0.04,
sw2155A-ms98-a-0085,A.99,481.323625,481.503625,lot,0.18,
sw2155A-ms98-a-0085,A.99,481.503625,481.583625,of,0.08,
sw2155A-ms98-a-0085,A.99,481.583625,481.953625,problems,0.37,
sw2155A-ms98-a-0085,A.99,481.953625,482.073625,where,0.12,
sw2155A-ms98-a-0085,A.99,482.073625,482.253625,our,0.18,
sw2155A-ms98-a-0085,A.99,482.253625,482.903625,relatives,0.65,
sw2155A-ms98-a-0085,A.99,482.903625,483.385,were,0.481375,
sw2155A-ms98-a-0085,A.99,483.385,483.66375,[silence],0.27875,2
sw2155A-ms98-a-0085,A.99,483.66375,483.883625,well,0.219875,
sw2155A-ms98-a-0085,A.99,483.883625,484.073625,I've,0.19,
sw2155A-ms98-a-0085,A.99,484.073625,484.353625,lived,0.28,
sw2155A-ms98-a-0085,A.99,484.353625,484.643625,here,0.29,
sw2155A-ms98-a-0085,A.99,484.643625,485.013625,for,0.37,
sw2155A-ms98-a-0085,A.99,485.013625,485.453625,thirty,0.44,
sw2155B-ms98-a-0073,B.100,485.281625,485.73825,[silence],0.456625,4
sw2155A-ms98-a-0085,A.99,485.453625,485.953625,years,0.5,
sw2155B-ms98-a-0073,B.100,485.73825,486.286625,Yeah,0.548375,
sw2155A-ms98-a-0085,A.101,485.953625,486.153625,and,0.2,
sw2155A-ms98-a-0085,A.101,486.153625,486.433625,we've,0.28,
sw2155B-ms98-a-0073,B.102,486.286625,486.735875,[silence],0.44925,4
sw2155A-ms98-a-0085,A.101,486.433625,486.783625,built,0.35,
sw2155B-ms98-a-0074,B.102,486.735875,490.4915,[silence],3.755625,4
sw2155A-ms98-a-0085,A.101,486.783625,487.153625,this,0.37,
sw2155A-ms98-a-0085,A.101,487.153625,487.293625,and,0.14,
sw2155A-ms98-a-0085,A.101,487.293625,487.483625,this,0.19,
sw2155A-ms98-a-0085,A.101,487.483625,487.653625,is,0.17,
sw2155A-ms98-a-0085,A.101,487.653625,488.043625,our,0.39,
sw2155A-ms98-a-0085,A.101,488.043625,488.183625,home,0.14,
sw2155A-ms98-a-0085,A.101,488.183625,488.433625,and,0.25,
sw2155A-ms98-a-0085,A.101,488.433625,488.513625,we,0.08,
sw2155A-ms98-a-0085,A.101,488.513625,488.623625,have,0.11,
sw2155A-ms98-a-0085,A.101,488.623625,489.053625,nothing,0.43,
sw2155A-ms98-a-0085,A.101,489.053625,489.263625,else,0.21,
sw2155A-ms98-a-0085,A.101,489.263625,489.413625,to,0.15,
sw2155A-ms98-a-0085,A.101,489.413625,489.783625,show,0.37,
sw2155A-ms98-a-0085,A.101,489.783625,489.883625,for,0.1,
sw2155A-ms98-a-0085,A.101,489.883625,490.093625,our,0.21,
sw2155A-ms98-a-0085,A.101,490.093625,490.353625,lives,0.26,
sw2155A-ms98-a-0085,A.101,490.353625,490.633625,and,0.28,
sw2155B-ms98-a-0075,B.102,490.4915,490.845875,[silence],0.354375,4
sw2155A-ms98-a-0085,A.101,490.633625,490.743625,we,0.11,
sw2155A-ms98-a-0085,A.101,490.743625,490.923625,don't,0.18,
sw2155B-ms98-a-0075,B.102,490.845875,491.1515,Oh,0.305625,
sw2155A-ms98-a-0085,A.101,490.923625,491.043625,want,0.12,
sw2155A-ms98-a-0085,A.101,491.043625,491.133625,to,0.09,
sw2155A-ms98-a-0085,A.101,491.133625,491.679625,leave,0.546,
sw2155B-ms98-a-0075,B.102,491.1515,491.611375,yeah,0.459875,
sw2155B-ms98-a-0075,B.104,491.611375,491.9955,[silence],0.384125,4
sw2155A-ms98-a-0085,A.103,491.679625,492.082625,[silence],0.403,4
sw2155B-ms98-a-0076,B.104,491.9955,493.9935,[silence],1.998,4
sw2155A-ms98-a-0085,A.103,492.082625,492.463625,Uh,0.381,
sw2155A-ms98-a-0085,A.103,492.463625,492.663625,we've,0.2,
sw2155A-ms98-a-0085,A.103,492.663625,492.833625,run,0.17,
sw2155A-ms98-a-0085,A.103,492.833625,493.073625,into,0.24,
sw2155A-ms98-a-0085,A.103,493.073625,493.103625,a,0.03,
sw2155A-ms98-a-0085,A.103,493.103625,493.363625,lot,0.26,
sw2155A-ms98-a-0085,A.103,493.363625,493.473625,of,0.11,
sw2155A-ms98-a-0085,A.103,493.473625,494.0195,that,0.545875,
sw2155B-ms98-a-0077,B.104,493.9935,494.2935,[silence],0.3,4
sw2155A-ms98-a-0085,A.105,494.0195,494.2245,[silence],0.205,2
sw2155A-ms98-a-0086,A.105,494.2245,495.251875,[silence],1.027375,4
sw2155B-ms98-a-0077,B.104,494.2935,494.4735,Yeah,0.18,
sw2155B-ms98-a-0077,B.104,494.4735,494.5535,it,0.08,
sw2155B-ms98-a-0077,B.104,494.5535,494.6735,would,0.12,
sw2155B-ms98-a-0077,B.104,494.6735,494.7735,be,0.1,
sw2155B-ms98-a-0077,B.104,494.7735,495.3035,hard,0.53,
sw2155A-ms98-a-0087,A.105,495.251875,495.6785,[silence],0.426625,4
sw2155B-ms98-a-0077,B.104,495.3035,495.6835,to,0.38,
sw2155A-ms98-a-0087,A.105,495.6785,496.18925,Uh-huh,0.51075,
sw2155B-ms98-a-0077,B.106,495.6835,495.9735,That's,0.29,
sw2155B-ms98-a-0077,B.106,495.9735,496.1935,that's,0.22,
sw2155A-ms98-a-0087,A.107,496.18925,496.496625,[silence],0.307375,4
sw2155B-ms98-a-0077,B.106,496.1935,496.3135,why,0.12,
sw2155B-ms98-a-0077,B.106,496.3135,496.6735,this,0.36,
sw2155A-ms98-a-0088,A.107,496.496625,502.27425,[silence],5.777625,4
sw2155B-ms98-a-0077,B.106,496.6735,496.8435,she,0.17,
sw2155B-ms98-a-0077,B.106,496.8435,497.1535,was,0.31,
sw2155B-ms98-a-0077,B.106,497.1535,497.2935,she,0.14,
sw2155B-ms98-a-0077,B.106,497.2935,497.5435,felt,0.25,
sw2155B-ms98-a-0077,B.106,497.5435,497.7035,that,0.16,
sw2155B-ms98-a-0077,B.106,497.7035,497.8235,way,0.12,
sw2155B-ms98-a-0077,B.106,497.8235,498.0435,too,0.22,
sw2155B-ms98-a-0077,B.106,498.0435,498.1835,but,0.14,
sw2155B-ms98-a-0077,B.106,498.1835,498.45825,when,0.27475,
sw2155B-ms98-a-0077,B.106,498.45825,498.78225,[silence],0.324,2
sw2155B-ms98-a-0077,B.106,498.78225,499.0335,it,0.25125,
sw2155B-ms98-a-0077,B.106,499.0335,499.2535,helped,0.22,
sw2155B-ms98-a-0077,B.106,499.2535,499.3935,that,0.14,
sw2155B-ms98-a-0077,B.106,499.3935,499.5335,she,0.14,
sw2155B-ms98-a-0077,B.106,499.5335,499.7035,got,0.17,
sw2155B-ms98-a-0077,B.106,499.7035,500.039875,to,0.336375,
sw2155B-ms98-a-0077,B.106,500.039875,500.2735,[silence],0.233625,2
sw2155B-ms98-a-0077,B.106,500.2735,500.6035,still,0.33,
sw2155B-ms98-a-0077,B.106,500.6035,500.7235,be,0.12,
sw2155B-ms98-a-0077,B.106,500.7235,500.8635,in,0.14,
sw2155B-ms98-a-0077,B.106,500.8635,500.9435,a,0.08,
sw2155B-ms98-a-0077,B.106,500.9435,501.3935,house,0.45,
sw2155B-ms98-a-0077,B.106,501.3935,501.4935,and,0.1,
sw2155B-ms98-a-0077,B.106,501.4935,501.6735,still,0.18,
sw2155B-ms98-a-0077,B.106,501.6735,501.8335,have,0.16,
sw2155B-ms98-a-0077,B.106,501.8335,502.0035,some,0.17,
sw2155B-ms98-a-0077,B.106,502.0035,502.0935,of,0.09,
sw2155B-ms98-a-0077,B.106,502.0935,502.2635,her,0.17,
sw2155B-ms98-a-0077,B.106,502.2635,502.3835,own,0.12,
sw2155A-ms98-a-0089,A.107,502.27425,502.715625,[silence],0.441375,4
sw2155B-ms98-a-0077,B.106,502.3835,502.99625,stuff,0.61275,
sw2155A-ms98-a-0089,A.107,502.715625,503.613,Yeah,0.897375,
sw2155B-ms98-a-0077,B.108,502.99625,503.283,[silence],0.28675,2
sw2155B-ms98-a-0078,B.108,503.283,503.783,[silence],0.5,4
sw2155A-ms98-a-0089,A.109,503.613,503.982875,[silence],0.369875,4
sw2155B-ms98-a-0078,B.108,503.783,503.993,And,0.21,
sw2155A-ms98-a-0090,A.109,503.982875,508.271875,[silence],4.289,4
sw2155B-ms98-a-0078,B.108,503.993,504.123,I,0.13,
sw2155B-ms98-a-0078,B.108,504.123,504.273,guess,0.15,
sw2155B-ms98-a-0078,B.108,504.273,504.503,that,0.23,
sw2155B-ms98-a-0078,B.108,504.503,504.833,that,0.33,
sw2155B-ms98-a-0078,B.108,504.833,504.923,it,0.09,
sw2155B-ms98-a-0078,B.108,504.923,505.053,was,0.13,
sw2155B-ms98-a-0078,B.108,505.053,505.123,a,0.07,
sw2155B-ms98-a-0078,B.108,505.123,505.533,pilot,0.41,
sw2155B-ms98-a-0078,B.108,505.533,505.973,program,0.44,
sw2155B-ms98-a-0078,B.108,505.973,506.033,I,0.06,
sw2155B-ms98-a-0078,B.108,506.033,506.253,think,0.22,
sw2155B-ms98-a-0078,B.108,506.253,506.343,where,0.09,
sw2155B-ms98-a-0078,B.108,506.343,506.513,she,0.17,
sw2155B-ms98-a-0078,B.108,506.513,506.763,lived,0.25,
sw2155B-ms98-a-0078,B.108,506.763,506.873,so,0.11,
sw2155B-ms98-a-0078,B.108,506.873,506.983,it's,0.11,
sw2155B-ms98-a-0078,B.108,506.983,507.313,probably,0.33,
sw2155B-ms98-a-0078,B.108,507.313,507.513,not,0.2,
sw2155B-ms98-a-0078,B.108,507.513,507.853,widely,0.34,
sw2155B-ms98-a-0078,B.108,507.853,508.5265,available,0.6735,
sw2155A-ms98-a-0091,A.109,508.271875,510.121875,[silence],1.85,4
sw2155B-ms98-a-0078,B.110,508.5265,508.97525,[silence],0.44875,2
sw2155B-ms98-a-0079,B.110,508.97525,520.53125,[silence],11.556,4
sw2155A-ms98-a-0091,A.109,510.121875,510.231875,Uh-huh,0.11,
sw2155A-ms98-a-0091,A.109,510.231875,510.451875,yeah,0.22,
sw2155A-ms98-a-0091,A.109,510.451875,510.881875,[silence],0.43,2
sw2155A-ms98-a-0091,A.109,510.881875,511.081875,That's,0.2,
sw2155A-ms98-a-0091,A.109,511.081875,511.341875,what,0.26,
sw2155A-ms98-a-0091,A.109,511.341875,511.531875,like,0.19,
sw2155A-ms98-a-0091,A.109,511.531875,511.611875,[silence],0.08,2
sw2155A-ms98-a-0091,A.109,511.611875,512.021875,well,0.41,
sw2155A-ms98-a-0091,A.109,512.021875,512.161875,[silence],0.14,2
sw2155A-ms98-a-0091,A.109,512.161875,512.551875,um,0.39,
sw2155A-ms98-a-0091,A.109,512.551875,512.975625,[silence],0.42375,2
sw2155A-ms98-a-0092,A.109,512.975625,513.505625,[silence],0.53,2
sw2155A-ms98-a-0092,A.109,513.505625,513.785625,now,0.28,
sw2155A-ms98-a-0092,A.109,513.785625,513.945625,I,0.16,
sw2155A-ms98-a-0092,A.109,513.945625,514.215625,know,0.27,
sw2155A-ms98-a-0092,A.109,514.215625,514.395625,we,0.18,
sw2155A-ms98-a-0092,A.109,514.395625,514.935625,have,0.54,
sw2155A-ms98-a-0092,A.109,514.935625,515.115625,an,0.18,
sw2155A-ms98-a-0092,A.109,515.115625,515.275625,ol-,0.16,
sw2155A-ms98-a-0092,A.109,515.275625,515.445625,we,0.17,
sw2155A-ms98-a-0092,A.109,515.445625,515.605625,call,0.16,
sw2155A-ms98-a-0092,A.109,515.605625,515.685625,it,0.08,
sw2155A-ms98-a-0092,A.109,515.685625,515.825625,an,0.14,
sw2155A-ms98-a-0092,A.109,515.825625,516.055625,old,0.23,
sw2155A-ms98-a-0092,A.109,516.055625,516.275625,folks,0.22,
sw2155A-ms98-a-0092,A.109,516.275625,516.475625,home,0.2,
sw2155A-ms98-a-0092,A.109,516.475625,516.575625,but,0.1,
sw2155A-ms98-a-0092,A.109,516.575625,516.735625,it's,0.16,
sw2155A-ms98-a-0092,A.109,516.735625,517.225625,basically,0.49,
sw2155A-ms98-a-0092,A.109,517.225625,517.255625,a,0.03,
sw2155A-ms98-a-0092,A.109,517.255625,517.665625,nursing,0.41,
sw2155A-ms98-a-0092,A.109,517.665625,517.775625,home,0.11,
sw2155A-ms98-a-0092,A.109,517.775625,518.06825,too,0.292625,
sw2155A-ms98-a-0092,A.109,518.06825,518.365875,[silence],0.297625,2
sw2155A-ms98-a-0092,A.109,518.365875,518.475625,but,0.10975,
sw2155A-ms98-a-0092,A.109,518.475625,519.035625,everyone,0.56,
sw2155A-ms98-a-0092,A.109,519.035625,519.415625,has,0.38,
sw2155A-ms98-a-0092,A.109,519.415625,519.935625,basically,0.52,
sw2155A-ms98-a-0092,A.109,519.935625,520.175625,their,0.24,
sw2155A-ms98-a-0092,A.109,520.175625,520.385625,own,0.21,
sw2155A-ms98-a-0092,A.109,520.385625,520.978,room,0.592375,
sw2155B-ms98-a-0080,B.110,520.53125,520.98325,[silence],0.452,4
sw2155A-ms98-a-0092,A.111,520.978,521.273125,[silence],0.295125,4
sw2155B-ms98-a-0080,B.110,520.98325,521.51125,Yeah,0.528,
sw2155A-ms98-a-0093,A.111,521.273125,521.63075,[silence],0.357625,4
sw2155B-ms98-a-0080,B.112,521.51125,521.9775,[silence],0.46625,4
sw2155A-ms98-a-0093,A.111,521.63075,522.243125,And,0.612375,
sw2155B-ms98-a-0081,B.112,521.9775,525.484875,[silence],3.507375,4
sw2155A-ms98-a-0093,A.111,522.243125,522.513125,they're,0.27,
sw2155A-ms98-a-0093,A.111,522.513125,522.753125,allow-,0.24,
sw2155A-ms98-a-0093,A.111,522.753125,522.843125,you,0.09,
sw2155A-ms98-a-0093,A.111,522.843125,523.14225,know,0.299125,
sw2155A-ms98-a-0093,A.111,523.14225,523.292875,[silence],0.150625,2
sw2155A-ms98-a-0093,A.111,523.292875,523.783125,th-,0.49025,
sw2155A-ms98-a-0093,A.111,523.783125,523.953125,none,0.17,
sw2155A-ms98-a-0093,A.111,523.953125,524.033125,of,0.08,
sw2155A-ms98-a-0093,A.111,524.033125,524.173125,them,0.14,
sw2155A-ms98-a-0093,A.111,524.173125,524.413125,have,0.24,
sw2155A-ms98-a-0093,A.111,524.413125,524.703125,cars,0.29,
sw2155A-ms98-a-0093,A.111,524.703125,524.853125,because,0.15,
sw2155A-ms98-a-0093,A.111,524.853125,524.983125,they,0.13,
sw2155A-ms98-a-0093,A.111,524.983125,525.383125,can't,0.4,
sw2155A-ms98-a-0093,A.111,525.383125,525.936125,drive,0.553,
sw2155B-ms98-a-0082,B.112,525.484875,525.915125,[silence],0.43025,2
sw2155B-ms98-a-0082,B.112,525.915125,526.478375,Uh-huh,0.56325,
sw2155A-ms98-a-0093,A.113,525.936125,526.201375,[silence],0.26525,2
sw2155A-ms98-a-0094,A.113,526.201375,526.421375,[silence],0.22,2
sw2155A-ms98-a-0094,A.113,526.421375,526.821375,But,0.4,
sw2155B-ms98-a-0082,B.114,526.478375,526.7,[silence],0.221625,2
sw2155B-ms98-a-0083,B.114,526.7,536.490125,[silence],9.790125,4
sw2155A-ms98-a-0094,A.113,526.821375,527.001375,if,0.18,
sw2155A-ms98-a-0094,A.113,527.001375,527.291375,someone,0.29,
sw2155A-ms98-a-0094,A.113,527.291375,527.421375,would,0.13,
sw2155A-ms98-a-0094,A.113,527.421375,527.731375,come,0.31,
sw2155A-ms98-a-0094,A.113,527.731375,527.801375,to,0.07,
sw2155A-ms98-a-0094,A.113,527.801375,528.021375,get,0.22,
sw2155A-ms98-a-0094,A.113,528.021375,528.151375,them,0.13,
sw2155A-ms98-a-0094,A.113,528.151375,528.221375,you,0.07,
sw2155A-ms98-a-0094,A.113,528.221375,528.351375,know,0.13,
sw2155A-ms98-a-0094,A.113,528.351375,528.521375,they're,0.17,
sw2155A-ms98-a-0094,A.113,528.521375,528.751375,allowed,0.23,
sw2155A-ms98-a-0094,A.113,528.751375,528.881375,to,0.13,
sw2155A-ms98-a-0094,A.113,528.881375,529.161375,leave,0.28,
sw2155A-ms98-a-0094,A.113,529.161375,529.331375,with,0.17,
sw2155A-ms98-a-0094,A.113,529.331375,529.62525,them,0.293875,
sw2155A-ms98-a-0094,A.113,529.62525,529.8775,[silence],0.25225,2
sw2155A-ms98-a-0094,A.113,529.8775,530.111375,and,0.233875,
sw2155A-ms98-a-0094,A.113,530.111375,530.271375,there's,0.16,
sw2155A-ms98-a-0094,A.113,530.271375,530.351375,a,0.08,
sw2155A-ms98-a-0094,A.113,530.351375,530.801375,staff,0.45,
sw2155A-ms98-a-0094,A.113,530.801375,530.981375,there,0.18,
sw2155A-ms98-a-0094,A.113,530.981375,531.111375,that,0.13,
sw2155A-ms98-a-0094,A.113,531.111375,531.331375,makes,0.22,
sw2155A-ms98-a-0094,A.113,531.331375,531.621375,supper,0.29,
sw2155A-ms98-a-0094,A.113,531.621375,531.841375,for,0.22,
sw2155A-ms98-a-0094,A.113,531.841375,532.031625,them,0.19025,
sw2155A-ms98-a-0094,A.113,532.031625,532.235,[silence],0.203375,2
sw2155A-ms98-a-0094,A.113,532.235,532.401375,and,0.166375,
sw2155A-ms98-a-0094,A.113,532.401375,532.631375,each,0.23,
sw2155A-ms98-a-0094,A.113,532.631375,533.021375,person,0.39,
sw2155A-ms98-a-0094,A.113,533.021375,533.261375,has,0.24,
sw2155A-ms98-a-0094,A.113,533.261375,533.341375,a,0.08,
sw2155A-ms98-a-0094,A.113,533.341375,533.801375,chore,0.46,
sw2155A-ms98-a-0094,A.113,533.801375,533.981375,like,0.18,
sw2155A-ms98-a-0094,A.113,533.981375,534.471375,maybe,0.49,
sw2155A-ms98-a-0094,A.113,534.471375,534.851375,Wednesday,0.38,
sw2155A-ms98-a-0094,A.113,534.851375,535.061375,night,0.21,
sw2155A-ms98-a-0094,A.113,535.061375,535.241375,it's,0.18,
sw2155A-ms98-a-0094,A.113,535.241375,535.621375,George's,0.38,
sw2155A-ms98-a-0094,A.113,535.621375,535.921375,turn,0.3,
sw2155A-ms98-a-0094,A.113,535.921375,536.121375,to,0.2,
sw2155A-ms98-a-0094,A.113,536.121375,536.351375,set,0.23,
sw2155A-ms98-a-0094,A.113,536.351375,536.491375,all,0.14,
sw2155B-ms98-a-0084,B.114,536.490125,536.92125,[silence],0.431125,4
sw2155A-ms98-a-0094,A.113,536.491375,536.561375,the,0.07,
sw2155A-ms98-a-0094,A.113,536.561375,537.12225,tables,0.560875,
sw2155B-ms98-a-0084,B.114,536.92125,537.362125,Uh,0.440875,
sw2155A-ms98-a-0094,A.115,537.12225,537.242,[silence],0.11975,2
sw2155A-ms98-a-0095,A.115,537.242,537.719875,[silence],0.477875,4
sw2155B-ms98-a-0084,B.116,537.362125,537.7305,[silence],0.368375,4
sw2155A-ms98-a-0095,A.115,537.719875,537.942,And,0.222125,
sw2155B-ms98-a-0085,B.116,537.7305,540.993,[silence],3.2625,4
sw2155A-ms98-a-0095,A.115,537.942,538.182,it's,0.24,
sw2155A-ms98-a-0095,A.115,538.182,538.442,really,0.26,
sw2155A-ms98-a-0095,A.115,538.442,538.692,nice,0.25,
sw2155A-ms98-a-0095,A.115,538.692,538.862,because,0.17,
sw2155A-ms98-a-0095,A.115,538.862,538.992,that,0.13,
sw2155A-ms98-a-0095,A.115,538.992,539.312,keeps,0.32,
sw2155A-ms98-a-0095,A.115,539.312,539.532,them,0.22,
sw2155A-ms98-a-0095,A.115,539.532,539.802,going,0.27,
sw2155A-ms98-a-0095,A.115,539.802,539.992,too,0.19,
sw2155A-ms98-a-0095,A.115,539.992,540.162,rather,0.17,
sw2155A-ms98-a-0095,A.115,540.162,540.362,than,0.2,
sw2155A-ms98-a-0095,A.115,540.362,540.552,just,0.19,
sw2155A-ms98-a-0095,A.115,540.552,540.792,sitting,0.24,
sw2155A-ms98-a-0095,A.115,540.792,541.36575,around,0.57375,
sw2155B-ms98-a-0086,B.116,540.993,541.453,[silence],0.46,4
sw2155A-ms98-a-0095,A.117,541.36575,541.69725,[silence],0.3315,4
sw2155B-ms98-a-0086,B.116,541.453,541.878625,Yeah,0.425625,
sw2155A-ms98-a-0095,A.117,541.69725,541.972,And,0.27475,
sw2155B-ms98-a-0086,B.118,541.878625,542.28075,[silence],0.402125,4
sw2155A-ms98-a-0095,A.117,541.972,542.062,I,0.09,
sw2155A-ms98-a-0095,A.117,542.062,542.522,know,0.46,
sw2155B-ms98-a-0087,B.118,542.28075,545.99625,[silence],3.7155,4
sw2155A-ms98-a-0095,A.117,542.522,543.022375,um,0.500375,
sw2155A-ms98-a-0095,A.117,543.022375,543.21825,[silence],0.195875,2
sw2155A-ms98-a-0095,A.117,543.21825,543.402,our,0.18375,
sw2155A-ms98-a-0095,A.117,543.402,543.692,youth,0.29,
sw2155A-ms98-a-0095,A.117,543.692,543.872,group,0.18,
sw2155A-ms98-a-0095,A.117,543.872,544.162,goes,0.29,
sw2155A-ms98-a-0095,A.117,544.162,544.502,over,0.34,
sw2155A-ms98-a-0095,A.117,544.502,544.642,and,0.14,
sw2155A-ms98-a-0095,A.117,544.642,544.732,we,0.09,
sw2155A-ms98-a-0095,A.117,544.732,544.962,play,0.23,
sw2155A-ms98-a-0095,A.117,544.962,545.442,bingo,0.48,
sw2155A-ms98-a-0095,A.117,545.442,545.672,with,0.23,
sw2155A-ms98-a-0095,A.117,545.672,545.992,them,0.32,
sw2155A-ms98-a-0095,A.117,545.992,546.182,and,0.19,
sw2155B-ms98-a-0088,B.118,545.99625,546.07775,[silence],0.0815,2
sw2155B-ms98-a-0088,B.118,546.07775,546.34625,---,0.2685,
sw2155A-ms98-a-0095,A.117,546.182,546.272,you,0.09,
sw2155A-ms98-a-0095,A.117,546.272,546.482,know,0.21,
sw2155B-ms98-a-0088,B.118,546.34625,546.52625,That's,0.18,
sw2155A-ms98-a-0095,A.117,546.482,546.783125,like,0.301125,
